model,mode,param,stretch,I1,I2,I3,J,W,P11,P22,P33,sigma11,sigma22,sigma33
ogden,uniaxial,2.121212121212121,2.121212121212121,5.442398006034369,4.464669140383428,0.9999999999999996,0.9999999999999998,1.1883261448617057,2.1882536762361404,0.7764663105497793,0.7764663105497793,4.641750222319087,0.5331268642482221,0.5331268642482221
ogden,uniaxial,2.1515151515151514,2.1515151515151514,5.5585949119879965,4.519058868791062,1.0000000000000002,1.0,1.2477829861139103,2.23047994950605,0.7672152963631884,0.7672152963631884,4.7989114065130165,0.5230522186266783,0.5230522186266783
ogden,uniaxial,2.1818181818181817,2.1818181818181817,5.676997245179062,4.573705808080806,0.9999999999999996,0.9999999999999998,1.308781727116768,2.2738872586724646,0.7579664305564725,0.7579664305564725,4.961208564376287,0.5131456992721349,0.5131456992721349
ogden,uniaxial,2.212121212121212,2.212121212121212,5.797589846157715,4.628595961491431,0.9999999999999998,0.9999999999999999,1.3713495912143323,2.3185055770448173,0.7487183173510629,0.7487183173510629,5.128815367402172,0.5034009121298526,0.5034009121298526
ogden,uniaxial,2.242424242424242,2.242424242424242,5.920358374903828,4.683716271554104,1.0,1.0,1.4355151629523681,2.3643648816202045,0.7394696414281807,0.7394696414281807,5.30190912848167,0.49381179489596105,0.49381179489596105
ogden,uniaxial,2.2727272727272725,2.2727272727272725,6.0452892561983465,4.73905454545455,1.0000000000000004,1.0000000000000002,1.5013083597708703,2.4114951664025606,0.7302191624635955,0.7302191624635955,5.48067083273309,0.48437259532386356,0.48437259532386356
ogden,uniaxial,2.3030303030303028,2.3030303030303028,6.172369629307427,4.794599387224041,1.0,1.0,1.5687604062506717,2.4599264543431243,0.7209657101023106,0.7209657101023106,5.665285167578104,0.47507785123418206,0.47507785123418206
ogden,uniaxial,2.3333333333333335,2.3333333333333335,6.301587301587303,4.850340136054424,0.9999999999999998,0.9999999999999999,1.6379038106831378,2.5096888080566004,0.7117081793324926,0.7117081793324926,5.855940552132069,0.46592237207290765,0.46592237207290765
ogden,uniaxial,2.3636363636363638,2.3636363636363638,6.43293070565798,4.906266810112967,1.0000000000000002,1.0,1.708772343755566,2.5608123394482387,0.7024455262220203,0.7024455262220203,6.052829165968564,0.4569012218783703,0.4569012218783703
ogden,uniaxial,2.393939393939394,2.393939393939394,6.566388859829598,4.962370055303886,1.0000000000000007,1.0000000000000002,1.7814010191657992,2.6133272183703964,0.6931767639842763,0.6931767639842763,6.256146977310947,0.44800970353153263,0.44800970353153263
ogden,uniaxial,2.4242424242424243,2.4242424242424243,6.701951331496786,5.018641098484846,1.0,1.0,1.8558260759981025,2.6672636804131464,0.6839009593443155,0.6839009593443155,6.466093770698537,0.4392433441774969,0.4392433441774969
ogden,uniaxial,2.4545454545454546,2.4545454545454546,6.839608203244567,5.075071704701337,1.0,1.0,1.9320849627088466,2.722652033920985,0.6746172291791571,0.6746172291791571,6.682873174169691,0.4305978817170634,0.4305978817170634
ogden,uniaxial,2.484848484848485,2.484848484848485,6.979350041434299,5.131654138049136,1.0000000000000002,1.0,2.0102163225852174,2.7795226663163577,0.6653247374066587,0.6653247374066587,6.906692685998222,0.4220692522759063,0.4220692522759063
ogden,uniaxial,2.515151515151515,2.515151515151515,7.121167867060528,5.188381125817614,1.0,1.0,2.090259980553262,2.8379060498023785,0.656022692103643,0.656022692103643,7.137763701018104,0.4136535785702824,0.4136535785702824
ogden,uniaxial,2.5454545454545454,2.5454545454545454,7.265053128689493,5.2452458256029715,1.0000000000000004,1.0000000000000002,2.1722569312232647,2.8978327465079063,0.6467103428325002,0.6467103428325002,7.3763015365655775,0.40534715909380986,0.40534715909380986
ogden,uniaxial,2.5757575757575757,2.5757575757575757,7.410997677307838,5.302241795113773,0.9999999999999998,0.9999999999999999,2.2562493280709255,2.959333413131439,0.6373869781589363,0.6373869781589363,7.622525458065829,0.3971464580579393,0.3971464580579393
ogden,uniaxial,2.6060606060606064,2.6060606060606064,7.558993742926091,5.359362964419752,0.9999999999999998,0.9999999999999999,2.3422804736621465,3.0224388051341124,0.6280519233459314,0.6280519233459314,7.876658704288902,0.38904809602549334,0.38904809602549334
ogden,uniaxial,2.6363636363636367,2.6363636363636367,7.70903391279567,5.416603610420502,0.9999999999999996,0.9999999999999998,2.430394810837649,3.08717978052588,0.6187045382075101,0.6187045382075101,8.138928512295504,0.3810488411804637,0.3810488411804637
ogden,uniaxial,2.666666666666667,2.666666666666667,7.8611111111111125,5.473958333333336,0.9999999999999998,0.9999999999999999,2.5206379147812017,3.1535873032852435,0.6093442151120203,0.6093442151120203,8.409566142093986,0.37314560118529005,0.37314560118529005
ogden,uniaxial,2.6969696969696972,2.6969696969696972,8.015218580080687,5.531422035020071,0.9999999999999998,0.9999999999999999,2.613056485902006,3.221692446447317,0.599970377120434,0.599970377120434,8.688806901024584,0.36533541557804977,0.36533541557804977
ogden,uniaxial,2.7272727272727275,2.7272727272727275,8.171349862258953,5.588989898989894,0.9999999999999996,0.9999999999999998,2.707698343467883,3.2915263948923665,0.5905824762509021,0.5905824762509021,8.976890167888275,0.35761544866896344,0.35761544866896344
